dir,x_pos,y_pos,prediction
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,168,8
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,24,88,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,0,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,68,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,36,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,52,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,40,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,24,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,24,172,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,96,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,48,32,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,180,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,144,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,164,72,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,88,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,52,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,180,100,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,12,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,72,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,72,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,180,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,148,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,32,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,68,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,72,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,100,0,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,100,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,0,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,72,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,68,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,164,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,52,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,180,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,0,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,32,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,40,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,100,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,20,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,100,80,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,4,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,72,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,68,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,80,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,100,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,116,80,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,80,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,100,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,180,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,172,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,4,144,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,32,36,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,144,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,20,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,12,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,40,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,96,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,88,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,4,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,120,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,68,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,180,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,100,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,28,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,80,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,68,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,180,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,72,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,4,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,28,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,40,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,72,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,144,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,52,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,180,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,148,160,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,4,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,20,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,32,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,4,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,0,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,116,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,80,32,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,40,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,12,144,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,4,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,88,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,24,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,160,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,116,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,40,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,116,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,144,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,80,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,24,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,72,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,88,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,100,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,32,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,44,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,4,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,12,4,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,24,164,5
../random_crop/r_crop_test/random_crop_new/MariusBauer,112,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,28,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,20,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,160,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,160,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,40,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,172,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,36,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,40,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,36,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,40,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,80,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,4,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,120,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,24,100,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,4,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,48,144,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,32,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,148,40,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,164,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,96,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,32,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,120,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,68,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,120,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,100,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,68,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,0,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,32,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,160,5
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,180,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,40,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,172,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,40,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,80,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,48,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,20,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,28,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,120,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,80,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,28,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,152,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,20,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,112,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,116,172,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,52,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,68,172,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,112,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,68,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,48,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,80,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,124,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,12,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,4,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,180,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,148,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,52,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,12,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,96,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,4,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,116,92,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,32,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,124,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,68,160,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,100,172,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,172,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,72,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,172,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,28,36,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,0,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,48,96,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,164,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,180,0,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,116,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,176,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,164,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,180,32,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,164,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,112,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,44,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,68,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,32,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,160,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,116,36,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,168,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,60,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,56,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,68,72,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,20,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,152,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,52,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,144,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,16,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,84,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,180,96,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,148,20,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,168,156,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,164,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,136,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,52,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,84,88,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,132,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,20,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,76,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,48,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,32,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,0,140,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,4,108,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,92,80,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,164,120,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,132,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,100,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,140,128,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,72,96,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,28,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,128,144,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,28,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,72,88,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,104,76,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,72,24,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,108,64,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,48,8,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,164,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,96,104,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,176,56,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,156,116,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,160,88,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,112,136,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,88,12,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,64,148,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,60,180,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,120,16,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,36,52,9
../random_crop/r_crop_test/random_crop_new/MariusBauer,8,92,9
