dir,x_pos,y_pos,prediction
rembrant_crop/random_crop_new/,124,88,7
rembrant_crop/random_crop_new/,4,76,7
rembrant_crop/random_crop_new/,120,52,7
rembrant_crop/random_crop_new/,120,56,7
rembrant_crop/random_crop_new/,40,112,7
rembrant_crop/random_crop_new/,24,152,7
rembrant_crop/random_crop_new/,96,180,7
rembrant_crop/random_crop_new/,60,4,7
rembrant_crop/random_crop_new/,84,68,7
rembrant_crop/random_crop_new/,152,20,7
rembrant_crop/random_crop_new/,132,92,7
rembrant_crop/random_crop_new/,60,104,7
rembrant_crop/random_crop_new/,20,108,7
rembrant_crop/random_crop_new/,36,60,7
rembrant_crop/random_crop_new/,68,132,7
rembrant_crop/random_crop_new/,56,96,7
rembrant_crop/random_crop_new/,4,16,7
rembrant_crop/random_crop_new/,20,136,7
rembrant_crop/random_crop_new/,80,108,7
rembrant_crop/random_crop_new/,60,124,7
rembrant_crop/random_crop_new/,172,8,7
rembrant_crop/random_crop_new/,112,4,7
rembrant_crop/random_crop_new/,152,160,7
rembrant_crop/random_crop_new/,12,36,7
rembrant_crop/random_crop_new/,36,180,7
rembrant_crop/random_crop_new/,60,80,7
rembrant_crop/random_crop_new/,128,48,7
rembrant_crop/random_crop_new/,88,144,7
rembrant_crop/random_crop_new/,56,16,7
rembrant_crop/random_crop_new/,132,72,7
rembrant_crop/random_crop_new/,72,112,7
rembrant_crop/random_crop_new/,140,80,7
rembrant_crop/random_crop_new/,20,28,7
rembrant_crop/random_crop_new/,92,16,7
rembrant_crop/random_crop_new/,56,128,7
rembrant_crop/random_crop_new/,0,16,7
rembrant_crop/random_crop_new/,124,44,7
rembrant_crop/random_crop_new/,104,52,7
rembrant_crop/random_crop_new/,176,96,7
rembrant_crop/random_crop_new/,24,8,7
rembrant_crop/random_crop_new/,28,92,7
rembrant_crop/random_crop_new/,76,116,7
rembrant_crop/random_crop_new/,92,32,7
rembrant_crop/random_crop_new/,88,76,7
rembrant_crop/random_crop_new/,28,12,7
rembrant_crop/random_crop_new/,120,172,7
rembrant_crop/random_crop_new/,96,112,7
rembrant_crop/random_crop_new/,68,80,7
rembrant_crop/random_crop_new/,32,100,7
rembrant_crop/random_crop_new/,8,140,7
rembrant_crop/random_crop_new/,148,20,7
rembrant_crop/random_crop_new/,120,64,7
rembrant_crop/random_crop_new/,40,76,7
rembrant_crop/random_crop_new/,88,96,7
rembrant_crop/random_crop_new/,136,52,7
rembrant_crop/random_crop_new/,96,68,7
rembrant_crop/random_crop_new/,92,0,7
rembrant_crop/random_crop_new/,8,44,7
rembrant_crop/random_crop_new/,116,140,7
rembrant_crop/random_crop_new/,0,8,7
rembrant_crop/random_crop_new/,144,100,7
rembrant_crop/random_crop_new/,136,96,7
rembrant_crop/random_crop_new/,20,104,7
rembrant_crop/random_crop_new/,112,76,7
rembrant_crop/random_crop_new/,164,100,7
rembrant_crop/random_crop_new/,92,8,7
rembrant_crop/random_crop_new/,4,100,7
rembrant_crop/random_crop_new/,8,8,7
rembrant_crop/random_crop_new/,156,104,7
rembrant_crop/random_crop_new/,108,120,7
rembrant_crop/random_crop_new/,48,64,7
rembrant_crop/random_crop_new/,152,80,7
rembrant_crop/random_crop_new/,112,16,7
rembrant_crop/random_crop_new/,136,48,7
rembrant_crop/random_crop_new/,116,136,7
rembrant_crop/random_crop_new/,168,76,7
rembrant_crop/random_crop_new/,100,8,7
rembrant_crop/random_crop_new/,104,100,7
rembrant_crop/random_crop_new/,108,0,7
rembrant_crop/random_crop_new/,180,48,7
rembrant_crop/random_crop_new/,144,60,7
rembrant_crop/random_crop_new/,80,124,7
rembrant_crop/random_crop_new/,16,168,7
rembrant_crop/random_crop_new/,20,12,7
rembrant_crop/random_crop_new/,92,148,7
rembrant_crop/random_crop_new/,12,128,7
rembrant_crop/random_crop_new/,88,116,7
rembrant_crop/random_crop_new/,36,148,7
rembrant_crop/random_crop_new/,92,104,7
rembrant_crop/random_crop_new/,32,172,7
rembrant_crop/random_crop_new/,168,108,7
rembrant_crop/random_crop_new/,144,36,7
rembrant_crop/random_crop_new/,60,160,7
rembrant_crop/random_crop_new/,96,120,7
rembrant_crop/random_crop_new/,4,12,7
rembrant_crop/random_crop_new/,148,96,7
rembrant_crop/random_crop_new/,120,104,7
rembrant_crop/random_crop_new/,140,8,7
rembrant_crop/random_crop_new/,8,80,7
rembrant_crop/random_crop_new/,108,40,7
rembrant_crop/random_crop_new/,96,8,7
rembrant_crop/random_crop_new/,80,28,7
rembrant_crop/random_crop_new/,144,112,7
rembrant_crop/random_crop_new/,96,36,7
rembrant_crop/random_crop_new/,116,64,7
rembrant_crop/random_crop_new/,140,140,7
rembrant_crop/random_crop_new/,160,8,7
rembrant_crop/random_crop_new/,32,12,7
rembrant_crop/random_crop_new/,8,36,7
rembrant_crop/random_crop_new/,120,0,7
rembrant_crop/random_crop_new/,180,124,7
rembrant_crop/random_crop_new/,8,180,7
rembrant_crop/random_crop_new/,56,60,7
rembrant_crop/random_crop_new/,52,64,7
rembrant_crop/random_crop_new/,176,124,7
rembrant_crop/random_crop_new/,164,104,7
rembrant_crop/random_crop_new/,156,96,7
rembrant_crop/random_crop_new/,52,16,7
rembrant_crop/random_crop_new/,36,80,7
rembrant_crop/random_crop_new/,60,68,7
rembrant_crop/random_crop_new/,4,92,7
rembrant_crop/random_crop_new/,124,160,7
rembrant_crop/random_crop_new/,112,20,7
rembrant_crop/random_crop_new/,96,96,7
rembrant_crop/random_crop_new/,132,48,7
rembrant_crop/random_crop_new/,144,104,7
rembrant_crop/random_crop_new/,56,140,7
rembrant_crop/random_crop_new/,0,104,7
rembrant_crop/random_crop_new/,24,112,7
rembrant_crop/random_crop_new/,156,148,7
rembrant_crop/random_crop_new/,96,136,7
rembrant_crop/random_crop_new/,136,156,7
rembrant_crop/random_crop_new/,16,24,7
rembrant_crop/random_crop_new/,148,28,7
rembrant_crop/random_crop_new/,36,0,7
rembrant_crop/random_crop_new/,172,120,7
rembrant_crop/random_crop_new/,0,60,7
rembrant_crop/random_crop_new/,44,176,7
rembrant_crop/random_crop_new/,112,124,7
rembrant_crop/random_crop_new/,16,48,7
rembrant_crop/random_crop_new/,64,44,7
rembrant_crop/random_crop_new/,124,136,7
rembrant_crop/random_crop_new/,144,176,7
rembrant_crop/random_crop_new/,16,160,7
rembrant_crop/random_crop_new/,28,36,7
rembrant_crop/random_crop_new/,148,164,7
rembrant_crop/random_crop_new/,108,92,7
rembrant_crop/random_crop_new/,16,124,7
rembrant_crop/random_crop_new/,48,152,7
rembrant_crop/random_crop_new/,40,60,7
rembrant_crop/random_crop_new/,8,108,7
rembrant_crop/random_crop_new/,40,172,7
rembrant_crop/random_crop_new/,168,84,7
rembrant_crop/random_crop_new/,148,48,7
rembrant_crop/random_crop_new/,116,28,7
rembrant_crop/random_crop_new/,140,108,7
rembrant_crop/random_crop_new/,88,48,7
rembrant_crop/random_crop_new/,160,104,7
rembrant_crop/random_crop_new/,160,28,7
rembrant_crop/random_crop_new/,172,124,7
rembrant_crop/random_crop_new/,152,176,7
rembrant_crop/random_crop_new/,132,120,7
rembrant_crop/random_crop_new/,152,100,7
rembrant_crop/random_crop_new/,180,112,7
rembrant_crop/random_crop_new/,20,132,7
rembrant_crop/random_crop_new/,120,100,7
rembrant_crop/random_crop_new/,36,36,7
rembrant_crop/random_crop_new/,108,96,7
rembrant_crop/random_crop_new/,40,12,7
rembrant_crop/random_crop_new/,116,164,7
rembrant_crop/random_crop_new/,124,36,7
rembrant_crop/random_crop_new/,136,180,7
rembrant_crop/random_crop_new/,144,160,7
rembrant_crop/random_crop_new/,160,168,7
rembrant_crop/random_crop_new/,112,84,7
rembrant_crop/random_crop_new/,8,120,7
rembrant_crop/random_crop_new/,136,16,7
rembrant_crop/random_crop_new/,20,4,7
rembrant_crop/random_crop_new/,52,100,7
rembrant_crop/random_crop_new/,16,20,7
rembrant_crop/random_crop_new/,172,64,7
rembrant_crop/random_crop_new/,148,180,7
rembrant_crop/random_crop_new/,72,64,7
rembrant_crop/random_crop_new/,44,144,7
rembrant_crop/random_crop_new/,20,76,7
rembrant_crop/random_crop_new/,172,152,7
rembrant_crop/random_crop_new/,24,4,7
rembrant_crop/random_crop_new/,20,172,7
rembrant_crop/random_crop_new/,36,88,7
rembrant_crop/random_crop_new/,120,36,7
rembrant_crop/random_crop_new/,60,144,7
rembrant_crop/random_crop_new/,4,144,7
rembrant_crop/random_crop_new/,128,160,7
rembrant_crop/random_crop_new/,32,132,7
rembrant_crop/random_crop_new/,144,168,7
rembrant_crop/random_crop_new/,152,124,7
rembrant_crop/random_crop_new/,36,44,7
rembrant_crop/random_crop_new/,148,132,7
rembrant_crop/random_crop_new/,20,168,7
rembrant_crop/random_crop_new/,120,60,7
rembrant_crop/random_crop_new/,176,20,7
rembrant_crop/random_crop_new/,60,56,7
rembrant_crop/random_crop_new/,108,160,7
rembrant_crop/random_crop_new/,60,0,7
rembrant_crop/random_crop_new/,180,96,7
rembrant_crop/random_crop_new/,24,76,7
rembrant_crop/random_crop_new/,12,160,7
rembrant_crop/random_crop_new/,152,76,7
rembrant_crop/random_crop_new/,144,32,7
rembrant_crop/random_crop_new/,36,132,7
rembrant_crop/random_crop_new/,8,104,7
rembrant_crop/random_crop_new/,20,92,7
rembrant_crop/random_crop_new/,132,8,7
rembrant_crop/random_crop_new/,16,116,7
rembrant_crop/random_crop_new/,44,148,7
rembrant_crop/random_crop_new/,56,136,7
rembrant_crop/random_crop_new/,120,48,7
rembrant_crop/random_crop_new/,24,144,7
rembrant_crop/random_crop_new/,176,12,7
rembrant_crop/random_crop_new/,36,16,7
rembrant_crop/random_crop_new/,88,92,7
rembrant_crop/random_crop_new/,172,92,7
rembrant_crop/random_crop_new/,32,120,7
rembrant_crop/random_crop_new/,40,88,7
rembrant_crop/random_crop_new/,0,96,7
rembrant_crop/random_crop_new/,156,100,7
rembrant_crop/random_crop_new/,68,148,7
rembrant_crop/random_crop_new/,60,16,7
rembrant_crop/random_crop_new/,176,76,7
rembrant_crop/random_crop_new/,172,136,7
rembrant_crop/random_crop_new/,156,88,7
rembrant_crop/random_crop_new/,32,136,7
rembrant_crop/random_crop_new/,92,64,7
rembrant_crop/random_crop_new/,16,92,7
rembrant_crop/random_crop_new/,180,172,7
rembrant_crop/random_crop_new/,88,12,7
rembrant_crop/random_crop_new/,164,128,7
rembrant_crop/random_crop_new/,164,112,7
rembrant_crop/random_crop_new/,92,68,7
rembrant_crop/random_crop_new/,8,124,7
rembrant_crop/random_crop_new/,56,100,7
rembrant_crop/random_crop_new/,4,84,7
rembrant_crop/random_crop_new/,128,136,7
rembrant_crop/random_crop_new/,24,16,7
rembrant_crop/random_crop_new/,164,76,7
rembrant_crop/random_crop_new/,44,128,7
rembrant_crop/random_crop_new/,80,160,7
rembrant_crop/random_crop_new/,108,56,7
rembrant_crop/random_crop_new/,140,40,7
rembrant_crop/random_crop_new/,36,156,7
rembrant_crop/random_crop_new/,164,156,7
rembrant_crop/random_crop_new/,156,112,7
rembrant_crop/random_crop_new/,100,136,7
rembrant_crop/random_crop_new/,128,104,7
rembrant_crop/random_crop_new/,176,156,7
rembrant_crop/random_crop_new/,168,168,7
rembrant_crop/random_crop_new/,120,24,7
rembrant_crop/random_crop_new/,156,136,7
rembrant_crop/random_crop_new/,16,152,7
rembrant_crop/random_crop_new/,112,180,7
rembrant_crop/random_crop_new/,76,28,7
rembrant_crop/random_crop_new/,68,136,7
rembrant_crop/random_crop_new/,172,0,7
rembrant_crop/random_crop_new/,92,156,7
rembrant_crop/random_crop_new/,116,92,7
rembrant_crop/random_crop_new/,148,40,7
rembrant_crop/random_crop_new/,12,176,7
rembrant_crop/random_crop_new/,148,124,7
rembrant_crop/random_crop_new/,176,180,7
rembrant_crop/random_crop_new/,56,108,7
rembrant_crop/random_crop_new/,120,108,7
rembrant_crop/random_crop_new/,152,60,7
rembrant_crop/random_crop_new/,136,20,7
rembrant_crop/random_crop_new/,116,128,7
rembrant_crop/random_crop_new/,48,172,7
rembrant_crop/random_crop_new/,24,116,7
rembrant_crop/random_crop_new/,100,40,7
rembrant_crop/random_crop_new/,72,140,7
rembrant_crop/random_crop_new/,72,176,7
rembrant_crop/random_crop_new/,164,16,7
rembrant_crop/random_crop_new/,132,84,7
rembrant_crop/random_crop_new/,72,172,7
rembrant_crop/random_crop_new/,32,176,7
rembrant_crop/random_crop_new/,176,64,7
rembrant_crop/random_crop_new/,12,148,7
rembrant_crop/random_crop_new/,112,108,7
rembrant_crop/random_crop_new/,112,44,7
rembrant_crop/random_crop_new/,8,92,7
rembrant_crop/random_crop_new/,84,160,7
rembrant_crop/random_crop_new/,164,36,7
rembrant_crop/random_crop_new/,140,112,7
rembrant_crop/random_crop_new/,64,180,7
rembrant_crop/random_crop_new/,4,176,7
rembrant_crop/random_crop_new/,124,152,7
rembrant_crop/random_crop_new/,0,108,7
rembrant_crop/random_crop_new/,100,140,7
rembrant_crop/random_crop_new/,40,164,7
rembrant_crop/random_crop_new/,128,176,7
rembrant_crop/random_crop_new/,20,156,7
rembrant_crop/random_crop_new/,68,56,7
rembrant_crop/random_crop_new/,80,16,7
rembrant_crop/random_crop_new/,132,20,7
rembrant_crop/random_crop_new/,84,144,7
rembrant_crop/random_crop_new/,144,92,7
rembrant_crop/random_crop_new/,84,176,7
rembrant_crop/random_crop_new/,96,24,7
rembrant_crop/random_crop_new/,100,80,7
rembrant_crop/random_crop_new/,116,72,7
rembrant_crop/random_crop_new/,136,64,7
rembrant_crop/random_crop_new/,164,180,7
rembrant_crop/random_crop_new/,88,100,7
rembrant_crop/random_crop_new/,28,108,7
rembrant_crop/random_crop_new/,164,68,7
rembrant_crop/random_crop_new/,108,116,7
rembrant_crop/random_crop_new/,0,140,7
rembrant_crop/random_crop_new/,156,84,7
rembrant_crop/random_crop_new/,136,84,7
rembrant_crop/random_crop_new/,52,128,7
rembrant_crop/random_crop_new/,36,172,7
rembrant_crop/random_crop_new/,148,152,7
rembrant_crop/random_crop_new/,88,172,7
rembrant_crop/random_crop_new/,136,164,7
rembrant_crop/random_crop_new/,48,36,7
rembrant_crop/random_crop_new/,124,16,7
rembrant_crop/random_crop_new/,44,40,7
rembrant_crop/random_crop_new/,116,60,7
rembrant_crop/random_crop_new/,4,32,7
rembrant_crop/random_crop_new/,104,108,7
rembrant_crop/random_crop_new/,100,16,7
rembrant_crop/random_crop_new/,168,156,7
rembrant_crop/random_crop_new/,176,164,7
rembrant_crop/random_crop_new/,60,180,7
rembrant_crop/random_crop_new/,12,180,7
rembrant_crop/random_crop_new/,128,68,7
rembrant_crop/random_crop_new/,36,52,7
rembrant_crop/random_crop_new/,56,176,7
rembrant_crop/random_crop_new/,120,92,7
rembrant_crop/random_crop_new/,84,104,7
rembrant_crop/random_crop_new/,176,140,7
rembrant_crop/random_crop_new/,0,156,7
rembrant_crop/random_crop_new/,164,72,7
rembrant_crop/random_crop_new/,92,152,7
rembrant_crop/random_crop_new/,100,92,7
rembrant_crop/random_crop_new/,84,12,7
rembrant_crop/random_crop_new/,76,176,7
rembrant_crop/random_crop_new/,64,60,7
rembrant_crop/random_crop_new/,56,120,7
rembrant_crop/random_crop_new/,120,32,7
rembrant_crop/random_crop_new/,64,92,7
rembrant_crop/random_crop_new/,84,48,7
rembrant_crop/random_crop_new/,136,124,7
rembrant_crop/random_crop_new/,168,180,7
rembrant_crop/random_crop_new/,168,72,7
rembrant_crop/random_crop_new/,12,80,7
rembrant_crop/random_crop_new/,24,108,7
rembrant_crop/random_crop_new/,100,36,7
rembrant_crop/random_crop_new/,104,164,7
rembrant_crop/random_crop_new/,40,160,7
rembrant_crop/random_crop_new/,20,20,7
rembrant_crop/random_crop_new/,64,124,7
rembrant_crop/random_crop_new/,8,24,7
rembrant_crop/random_crop_new/,84,64,7
rembrant_crop/random_crop_new/,64,76,7
rembrant_crop/random_crop_new/,36,48,7
rembrant_crop/random_crop_new/,72,28,7
rembrant_crop/random_crop_new/,84,172,7
rembrant_crop/random_crop_new/,120,140,7
rembrant_crop/random_crop_new/,88,60,7
rembrant_crop/random_crop_new/,96,32,7
rembrant_crop/random_crop_new/,116,20,7
rembrant_crop/random_crop_new/,84,92,7
rembrant_crop/random_crop_new/,0,28,7
rembrant_crop/random_crop_new/,60,60,7
rembrant_crop/random_crop_new/,92,100,7
rembrant_crop/random_crop_new/,180,140,7
rembrant_crop/random_crop_new/,96,176,7
rembrant_crop/random_crop_new/,152,40,7
rembrant_crop/random_crop_new/,100,128,7
rembrant_crop/random_crop_new/,116,68,7
rembrant_crop/random_crop_new/,28,124,7
rembrant_crop/random_crop_new/,168,8,7
rembrant_crop/random_crop_new/,104,88,7
rembrant_crop/random_crop_new/,84,128,7
rembrant_crop/random_crop_new/,40,104,7
rembrant_crop/random_crop_new/,80,12,7
rembrant_crop/random_crop_new/,116,180,7
rembrant_crop/random_crop_new/,52,136,7
rembrant_crop/random_crop_new/,152,148,7
rembrant_crop/random_crop_new/,144,88,7
rembrant_crop/random_crop_new/,72,0,7
rembrant_crop/random_crop_new/,84,8,7
rembrant_crop/random_crop_new/,160,172,7
rembrant_crop/random_crop_new/,132,24,7
rembrant_crop/random_crop_new/,100,148,7
rembrant_crop/random_crop_new/,92,4,7
rembrant_crop/random_crop_new/,44,60,7
rembrant_crop/random_crop_new/,72,180,7
rembrant_crop/random_crop_new/,56,84,7
rembrant_crop/random_crop_new/,68,32,7
rembrant_crop/random_crop_new/,172,148,7
rembrant_crop/random_crop_new/,64,160,7
rembrant_crop/random_crop_new/,44,120,7
rembrant_crop/random_crop_new/,48,140,7
rembrant_crop/random_crop_new/,12,28,7
rembrant_crop/random_crop_new/,112,64,7
rembrant_crop/random_crop_new/,104,172,7
rembrant_crop/random_crop_new/,88,8,7
rembrant_crop/random_crop_new/,124,124,7
rembrant_crop/random_crop_new/,96,144,7
rembrant_crop/random_crop_new/,116,100,7
rembrant_crop/random_crop_new/,180,32,7
rembrant_crop/random_crop_new/,116,148,7
rembrant_crop/random_crop_new/,48,8,7
rembrant_crop/random_crop_new/,100,164,7
rembrant_crop/random_crop_new/,160,144,7
rembrant_crop/random_crop_new/,72,16,7
rembrant_crop/random_crop_new/,40,8,7
rembrant_crop/random_crop_new/,180,52,7
rembrant_crop/random_crop_new/,168,104,7
rembrant_crop/random_crop_new/,24,176,7
rembrant_crop/random_crop_new/,76,64,7
rembrant_crop/random_crop_new/,144,148,7
rembrant_crop/random_crop_new/,12,48,7
rembrant_crop/random_crop_new/,0,4,7
rembrant_crop/random_crop_new/,16,68,7
rembrant_crop/random_crop_new/,8,76,7
rembrant_crop/random_crop_new/,132,148,7
rembrant_crop/random_crop_new/,140,48,7
rembrant_crop/random_crop_new/,40,56,7
rembrant_crop/random_crop_new/,16,180,7
rembrant_crop/random_crop_new/,32,112,7
rembrant_crop/random_crop_new/,104,16,7
rembrant_crop/random_crop_new/,140,12,7
rembrant_crop/random_crop_new/,92,44,7
rembrant_crop/random_crop_new/,172,112,7
rembrant_crop/random_crop_new/,148,80,7
rembrant_crop/random_crop_new/,8,112,7
rembrant_crop/random_crop_new/,116,152,7
rembrant_crop/random_crop_new/,136,12,7
rembrant_crop/random_crop_new/,64,80,7
rembrant_crop/random_crop_new/,108,156,7
rembrant_crop/random_crop_new/,40,64,7
rembrant_crop/random_crop_new/,44,136,7
rembrant_crop/random_crop_new/,172,24,7
rembrant_crop/random_crop_new/,168,144,7
rembrant_crop/random_crop_new/,136,60,7
rembrant_crop/random_crop_new/,180,56,7
rembrant_crop/random_crop_new/,100,180,7
rembrant_crop/random_crop_new/,172,156,7
rembrant_crop/random_crop_new/,80,52,7
rembrant_crop/random_crop_new/,0,152,7
rembrant_crop/random_crop_new/,156,52,7
rembrant_crop/random_crop_new/,92,60,7
rembrant_crop/random_crop_new/,48,28,7
rembrant_crop/random_crop_new/,24,32,7
rembrant_crop/random_crop_new/,144,24,7
rembrant_crop/random_crop_new/,136,108,7
rembrant_crop/random_crop_new/,32,144,7
rembrant_crop/random_crop_new/,52,160,7
rembrant_crop/random_crop_new/,80,56,7
rembrant_crop/random_crop_new/,120,176,7
rembrant_crop/random_crop_new/,60,140,7
rembrant_crop/random_crop_new/,172,52,7
rembrant_crop/random_crop_new/,100,116,7
rembrant_crop/random_crop_new/,148,148,7
rembrant_crop/random_crop_new/,68,116,7
rembrant_crop/random_crop_new/,116,168,7
rembrant_crop/random_crop_new/,56,80,7
rembrant_crop/random_crop_new/,116,80,7
rembrant_crop/random_crop_new/,168,172,7
rembrant_crop/random_crop_new/,24,56,7
rembrant_crop/random_crop_new/,108,36,7
rembrant_crop/random_crop_new/,168,164,7
rembrant_crop/random_crop_new/,136,76,7
rembrant_crop/random_crop_new/,16,40,7
rembrant_crop/random_crop_new/,176,128,7
rembrant_crop/random_crop_new/,56,132,7
rembrant_crop/random_crop_new/,140,72,7
rembrant_crop/random_crop_new/,72,32,7
rembrant_crop/random_crop_new/,172,4,7
rembrant_crop/random_crop_new/,12,152,7
rembrant_crop/random_crop_new/,44,104,7
rembrant_crop/random_crop_new/,148,16,7
rembrant_crop/random_crop_new/,160,52,7
rembrant_crop/random_crop_new/,72,160,7
rembrant_crop/random_crop_new/,172,164,7
rembrant_crop/random_crop_new/,124,72,7
rembrant_crop/random_crop_new/,100,120,7
rembrant_crop/random_crop_new/,156,108,7
rembrant_crop/random_crop_new/,104,44,7
rembrant_crop/random_crop_new/,180,68,7
rembrant_crop/random_crop_new/,36,176,7
rembrant_crop/random_crop_new/,164,80,7
rembrant_crop/random_crop_new/,160,56,7
rembrant_crop/random_crop_new/,124,84,7
rembrant_crop/random_crop_new/,96,48,7
rembrant_crop/random_crop_new/,60,40,7
rembrant_crop/random_crop_new/,108,28,7
rembrant_crop/random_crop_new/,80,120,7
rembrant_crop/random_crop_new/,24,68,7
rembrant_crop/random_crop_new/,180,92,7
rembrant_crop/random_crop_new/,8,132,7
rembrant_crop/random_crop_new/,80,144,7
rembrant_crop/random_crop_new/,120,124,7
rembrant_crop/random_crop_new/,96,28,7
rembrant_crop/random_crop_new/,108,44,7
rembrant_crop/random_crop_new/,160,108,7
rembrant_crop/random_crop_new/,104,28,7
rembrant_crop/random_crop_new/,104,128,7
rembrant_crop/random_crop_new/,64,52,7
rembrant_crop/random_crop_new/,172,16,7
rembrant_crop/random_crop_new/,60,52,7
rembrant_crop/random_crop_new/,4,4,7
rembrant_crop/random_crop_new/,76,68,7
rembrant_crop/random_crop_new/,148,108,7
rembrant_crop/random_crop_new/,160,84,7
rembrant_crop/random_crop_new/,68,68,7
rembrant_crop/random_crop_new/,128,52,7
rembrant_crop/random_crop_new/,8,160,7
rembrant_crop/random_crop_new/,120,12,7
rembrant_crop/random_crop_new/,88,88,7
rembrant_crop/random_crop_new/,64,172,7
rembrant_crop/random_crop_new/,100,24,7
rembrant_crop/random_crop_new/,140,148,7
rembrant_crop/random_crop_new/,32,24,7
rembrant_crop/random_crop_new/,144,132,7
rembrant_crop/random_crop_new/,48,136,7
rembrant_crop/random_crop_new/,56,148,7
rembrant_crop/random_crop_new/,80,128,7
rembrant_crop/random_crop_new/,76,84,7
rembrant_crop/random_crop_new/,80,4,7
rembrant_crop/random_crop_new/,128,24,7
rembrant_crop/random_crop_new/,4,24,7
rembrant_crop/random_crop_new/,164,32,7
rembrant_crop/random_crop_new/,168,52,7
rembrant_crop/random_crop_new/,124,60,7
rembrant_crop/random_crop_new/,12,104,7
rembrant_crop/random_crop_new/,104,132,7
rembrant_crop/random_crop_new/,140,132,7
rembrant_crop/random_crop_new/,148,60,7
rembrant_crop/random_crop_new/,176,136,7
rembrant_crop/random_crop_new/,80,88,7
rembrant_crop/random_crop_new/,16,76,7
rembrant_crop/random_crop_new/,44,76,7
rembrant_crop/random_crop_new/,132,12,7
rembrant_crop/random_crop_new/,148,8,7
rembrant_crop/random_crop_new/,12,76,7
rembrant_crop/random_crop_new/,80,8,7
rembrant_crop/random_crop_new/,4,140,7
rembrant_crop/random_crop_new/,180,84,7
rembrant_crop/random_crop_new/,84,56,7
rembrant_crop/random_crop_new/,132,52,7
rembrant_crop/random_crop_new/,0,52,7
rembrant_crop/random_crop_new/,128,164,7
rembrant_crop/random_crop_new/,40,124,7
rembrant_crop/random_crop_new/,44,124,7
rembrant_crop/random_crop_new/,40,32,7
rembrant_crop/random_crop_new/,68,112,7
rembrant_crop/random_crop_new/,40,20,7
rembrant_crop/random_crop_new/,16,28,7
rembrant_crop/random_crop_new/,104,168,7
rembrant_crop/random_crop_new/,128,60,7
rembrant_crop/random_crop_new/,120,148,7
rembrant_crop/random_crop_new/,104,4,7
rembrant_crop/random_crop_new/,0,56,7
rembrant_crop/random_crop_new/,80,180,7
rembrant_crop/random_crop_new/,44,96,7
rembrant_crop/random_crop_new/,160,88,7
rembrant_crop/random_crop_new/,72,152,7
rembrant_crop/random_crop_new/,168,68,7
rembrant_crop/random_crop_new/,160,96,7
rembrant_crop/random_crop_new/,164,44,7
rembrant_crop/random_crop_new/,12,68,7
rembrant_crop/random_crop_new/,148,12,7
rembrant_crop/random_crop_new/,20,32,7
rembrant_crop/random_crop_new/,8,84,7
rembrant_crop/random_crop_new/,28,116,7
rembrant_crop/random_crop_new/,0,68,7
rembrant_crop/random_crop_new/,96,40,7
rembrant_crop/random_crop_new/,52,152,7
rembrant_crop/random_crop_new/,164,92,7
rembrant_crop/random_crop_new/,104,148,7
rembrant_crop/random_crop_new/,144,116,7
rembrant_crop/random_crop_new/,52,56,7
rembrant_crop/random_crop_new/,4,156,7
rembrant_crop/random_crop_new/,20,180,7
rembrant_crop/random_crop_new/,92,12,7
rembrant_crop/random_crop_new/,40,28,7
rembrant_crop/random_crop_new/,120,112,7
rembrant_crop/random_crop_new/,0,40,7
rembrant_crop/random_crop_new/,152,120,7
rembrant_crop/random_crop_new/,132,124,7
rembrant_crop/random_crop_new/,120,128,7
rembrant_crop/random_crop_new/,168,44,7
rembrant_crop/random_crop_new/,40,180,7
rembrant_crop/random_crop_new/,84,16,7
rembrant_crop/random_crop_new/,40,136,7
rembrant_crop/random_crop_new/,80,156,7
rembrant_crop/random_crop_new/,132,172,7
rembrant_crop/random_crop_new/,172,76,7
rembrant_crop/random_crop_new/,24,168,7
rembrant_crop/random_crop_new/,16,16,7
rembrant_crop/random_crop_new/,40,48,7
rembrant_crop/random_crop_new/,176,72,7
rembrant_crop/random_crop_new/,160,128,7
rembrant_crop/random_crop_new/,108,88,7
rembrant_crop/random_crop_new/,44,44,7
rembrant_crop/random_crop_new/,140,152,7
rembrant_crop/random_crop_new/,40,96,7
rembrant_crop/random_crop_new/,160,80,7
rembrant_crop/random_crop_new/,104,96,7
rembrant_crop/random_crop_new/,60,84,7
rembrant_crop/random_crop_new/,76,4,7
rembrant_crop/random_crop_new/,144,172,7
rembrant_crop/random_crop_new/,172,140,7
rembrant_crop/random_crop_new/,108,84,7
rembrant_crop/random_crop_new/,104,136,7
rembrant_crop/random_crop_new/,108,32,7
rembrant_crop/random_crop_new/,12,112,7
rembrant_crop/random_crop_new/,156,40,7
rembrant_crop/random_crop_new/,0,72,7
rembrant_crop/random_crop_new/,92,140,7
rembrant_crop/random_crop_new/,20,124,7
rembrant_crop/random_crop_new/,28,136,7
rembrant_crop/random_crop_new/,20,52,7
rembrant_crop/random_crop_new/,128,172,7
rembrant_crop/random_crop_new/,96,116,7
rembrant_crop/random_crop_new/,44,0,7
rembrant_crop/random_crop_new/,112,92,7
rembrant_crop/random_crop_new/,64,176,7
rembrant_crop/random_crop_new/,12,140,7
rembrant_crop/random_crop_new/,56,160,7
rembrant_crop/random_crop_new/,44,100,7
rembrant_crop/random_crop_new/,164,136,7
rembrant_crop/random_crop_new/,68,20,7
